documento;tipo_documento;numero_documento;data_documento;pagina;codigo_inep;nome_escola_original;nome_escola_normalizado;municipio_original;evento;status_evento;ano_referencia;observacao;fonte
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41092694.0;ITAPEJARA OESTE ISIDORO DUMONT, E E IR-EF;ITAPEJARA OESTE ISIDORO DUMONT, E E IR-EF;Pato Branco;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41092694 PATO BRANCO ITAPEJARA OESTE ISIDORO DUMONT, E E IR-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41093666.0;PATO BRANCO SAO JOAO BOSCO, C E-EF M PROFIS;PATO BRANCO SAO JOAO BOSCO, C E-EF M PROFIS;Pato Branco;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41093666 PATO BRANCO PATO BRANCO SAO JOAO BOSCO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41060296.0;CARAMBEI JULIA WANDERLEY, C E-EF M PROFIS;CARAMBEI JULIA WANDERLEY, C E-EF M PROFIS;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41060296 PONTA GROSSA CARAMBEI JULIA WANDERLEY, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41060466.0;CASTRO NICOLAU BALTASAR, C E PE-EF M;CASTRO NICOLAU BALTASAR, C E PE-EF M;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41060466 PONTA GROSSA CASTRO NICOLAU BALTASAR, C E PE-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41378962.0;PONTA GROSSA ANA DIVANIR BORATTO, C E-EFM;PONTA GROSSA ANA DIVANIR BORATTO, C E-EFM;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41378962 PONTA GROSSA PONTA GROSSA ANA DIVANIR BORATTO, C E-EFM
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41062108.0;PONTA GROSSA BECKER E SILVA, C E PROF-EF M PROFIS;PONTA GROSSA BECKER E SILVA, C E PROF-EF M PROFIS;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41062108 PONTA GROSSA PONTA GROSSA BECKER E SILVA, C E PROF-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41062191.0;PONTA GROSSA CARLOS ZELESNY, C E PE-EF M;PONTA GROSSA CARLOS ZELESNY, C E PE-EF M;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41062191 PONTA GROSSA PONTA GROSSA CARLOS ZELESNY, C E PE-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41354273.0;PONTA GROSSA EDISON PIETROBELLI, C E PROF-EF M;PONTA GROSSA EDISON PIETROBELLI, C E PROF-EF M;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41354273 PONTA GROSSA PONTA GROSSA EDISON PIETROBELLI, C E PROF-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41062469.0;PONTA GROSSA EPAMINONDAS N RIBAS, C E DR-EF M PROFIS;PONTA GROSSA EPAMINONDAS N RIBAS, C E DR-EF M PROFIS;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41062469 PONTA GROSSA PONTA GROSSA EPAMINONDAS N RIBAS, C E DR-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41062914.0;PONTA GROSSA KENNEDY, C E PRES-EF M PROFIS 7;PONTA GROSSA KENNEDY, C E PRES-EF M PROFIS 7;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41062914 PONTA GROSSA PONTA GROSSA KENNEDY, C E PRES-EF M PROFIS 7
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41062949.0;PONTA GROSSA LINDA S BACILA, C E PROFA-EF M PROFIS;PONTA GROSSA LINDA S BACILA, C E PROFA-EF M PROFIS;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41062949 PONTA GROSSA PONTA GROSSA LINDA S BACILA, C E PROFA-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41063139.0;PONTA GROSSA NOSSA SRA DA GLORIA, C E-EF M;PONTA GROSSA NOSSA SRA DA GLORIA, C E-EF M;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41063139 PONTA GROSSA PONTA GROSSA NOSSA SRA DA GLORIA, C E-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41063384.0;PONTA GROSSA SANTA MARIA, C E-EF M;PONTA GROSSA SANTA MARIA, C E-EF M;Ponta Grossa;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41063384 PONTA GROSSA PONTA GROSSA SANTA MARIA, C E-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41068807.0;TOLEDO LUIZ AUGUSTO M REGO, C E-EF M PROFIS;TOLEDO LUIZ AUGUSTO M REGO, C E-EF M PROFIS;Toledo;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41068807 TOLEDO TOLEDO LUIZ AUGUSTO M REGO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41004957.0;CRUZEIRO OESTE ANCHIETA, C E-E F M N;CRUZEIRO OESTE ANCHIETA, C E-E F M N;Umuarama;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41004957 UMUARAMA CRUZEIRO OESTE ANCHIETA, C E-E F M N
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41007280.0;TAPIRA CASTELO BRANCO, C E PRES-EF M;TAPIRA CASTELO BRANCO, C E PRES-EF M;Umuarama;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41007280 UMUARAMA TAPIRA CASTELO BRANCO, C E PRES-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41052250.0;S JOSE B VISTA NEWTON SAMPAIO, E E-EF;S JOSE B VISTA NEWTON SAMPAIO, E E-EF;Wenceslau Braz;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41052250 WENCESLAU BRAZ S JOSE B VISTA NEWTON SAMPAIO, E E-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;5;41053494.0;WENCESLAU BRAZ MIGUEL NASSIF MALUF, C E-EF M;WENCESLAU BRAZ MIGUEL NASSIF MALUF, C E-EF M;Wenceslau Braz;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41053494 WENCESLAU BRAZ WENCESLAU BRAZ MIGUEL NASSIF MALUF, C E-EF M
edital1022023_gsseed_ccm.pdf;Processo Seletivo de Pessoal / Gestão CCM;EDITAL N.º 102/2023 – GS/SEED;2023-11-14;1;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);INSTITUICOES DE ENSINO CIVICO-MILITARES (VAGAS DE DIRETORES / MONITORES);Estado do Paraná;processo_seletivo_pessoal;instituicao_com_vaga;2024.0;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital1022023_gsseed_ccm.;Cabeçalho do documento edital1022023_gsseed_ccm
edital1092023_gsseed_protocolo213100866_ccm_consulta_publica_novas_instituicoes.pdf;Edital Complementar de Consulta Pública;Edital n.º 109/2023 – GS/SEED;2023-11-24;1;41077776.0;CE PRESIDENTE KENEDY;CE PRESIDENTE KENEDY;Serranópolis do Iguaçu;consulta_publica_novas_instituicoes;consultada;2024.0;Inclusão de novas instituições na consulta pública.;41077776
edital1092023_gsseed_protocolo213100866_ccm_consulta_publica_novas_instituicoes.pdf;Edital Complementar de Consulta Pública;Edital n.º 109/2023 – GS/SEED;2023-11-24;1;41004051.0;CE SANTO INÁCIO DE LOYOLA;CE SANTO INÁCIO DE LOYOLA;Terra Rica;consulta_publica_novas_instituicoes;consultada;2024.0;Inclusão de novas instituições na consulta pública.;41004051
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41026764.0;ARAPONGAS JULIA WANDERLEY, E E PROFA-EF;ARAPONGAS JULIA WANDERLEY, E E PROFA-EF;Apucarana;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41026764 APUCARANA ARAPONGAS JULIA WANDERLEY, E E PROFA-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41122836.0;EMILIA BUZATO, C E-EF M PROFIS;EMILIA BUZATO, C E-EF M PROFIS;Campo Magro;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41122836 AREA METROP.NORTE CAMPO MAGRO EMILIA BUZATO, C E-EF M PROFIS
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41123212.0;ROSA F JOHNSON, E E PROFA-EF;ROSA F JOHNSON, E E PROFA-EF;Almirante Tamandaré;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41123212 AREA METROP.NORTE ALM TAMANDARÉ ROSA F JOHNSON, E E PROFA-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41010345.0;RONDON CASTRO ALVES, C E - EM PROFIS;RONDON CASTRO ALVES, C E - EM PROFIS;Cianorte;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41010345 CIANORTE RONDON CASTRO ALVES, C E - EM PROFIS
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41128885.0;CURITIBA DIRCE C DO AMARAL, C E PROFA-EF M PROFIS;CURITIBA DIRCE C DO AMARAL, C E PROFA-EF M PROFIS;Curitiba;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41128885 CURITIBA CURITIBA DIRCE C DO AMARAL, C E PROFA-EF M PROFIS
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41089006.0;SALTO LONTRA JORGE DE LIMA, E E-EF;SALTO LONTRA JORGE DE LIMA, E E-EF;Dois Vizinhos;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41089006 DOIS VIZINHOS SALTO LONTRA JORGE DE LIMA, E E-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41100689.0;GUARAPUAVA LENI MARLENE JACOB, C E PROFA-EF M PROF;GUARAPUAVA LENI MARLENE JACOB, C E PROFA-EF M PROF;Guarapuava;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41100689 GUARAPUAVA GUARAPUAVA LENI MARLENE JACOB, C E PROFA-EF M PROF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41039068.0;NEREU RAMOS, E E-EF;NEREU RAMOS, E E-EF;Manoel Ribas;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41039068 IVAIPORA MANOEL RIBAS NEREU RAMOS, E E-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41040694.0;S PEDRO DO IVAI VICENTE MACHADO, C E C-EF M;S PEDRO DO IVAI VICENTE MACHADO, C E C-EF M;Ivaiporã;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41040694 IVAIPORA S PEDRO DO IVAI VICENTE MACHADO, C E C-EF M
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41073037.0;DIAMANTE DO SUL OSORIO DUQUE ESTRADA, C E-EF M;DIAMANTE DO SUL OSORIO DUQUE ESTRADA, C E-EF M;Laranjeiras do Sul;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41073037 LARANJEIRAS DO SUL DIAMANTE DO SUL OSORIO DUQUE ESTRADA, C E-EF M
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41032853.0;LONDRINA RIO BRANCO, C E BAR DO-EF M;LONDRINA RIO BRANCO, C E BAR DO-EF M;Londrina;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41032853 LONDRINA LONDRINA RIO BRANCO, C E BAR DO-EF M
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41032225.0;LONDRINA NEWTON GUIMARAES, C E PROF-EF M;LONDRINA NEWTON GUIMARAES, C E PROF-EF M;Londrina;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41032225 LONDRINA LONDRINA NEWTON GUIMARAES, C E PROF-EF M
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41031709.0;LONDRINA LAURO G DA V PESSOA, E E PROF-EF;LONDRINA LAURO G DA V PESSOA, E E PROF-EF;Londrina;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41031709 LONDRINA LONDRINA LAURO G DA V PESSOA, E E PROF-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41358872.0;LONDRINA JOAO RODRIGUES DA SILVA, C E PROF-EF M;LONDRINA JOAO RODRIGUES DA SILVA, C E PROF-EF M;Londrina;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41358872 LONDRINA LONDRINA JOAO RODRIGUES DA SILVA, C E PROF-EF M
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41020910.0;CECILIA MEIRELES, E E-EF;CECILIA MEIRELES, E E-EF;Santa Fé;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41020910 MARINGA SANTA FE CECILIA MEIRELES, E E-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41141156.0;PARANAGUA ROQUE VERNALHA, E E DR-EF;PARANAGUA ROQUE VERNALHA, E E DR-EF;Paranaguá;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41141156 PARANAGUÁ PARANAGUA ROQUE VERNALHA, E E DR-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41366620.0;PARANAGUA VIDAL VANHONI, C E PROF-EF M;PARANAGUA VIDAL VANHONI, C E PROF-EF M;Paranaguá;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41366620 PARANAGUA PARANAGUA VIDAL VANHONI, C E PROF-EF M
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41000021.0;AGOSTINHO STEFANELLO, E E-EF;AGOSTINHO STEFANELLO, E E-EF;Alto Paraná;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41000021 PARANAVAÍ ALTO PARANÁ AGOSTINHO STEFANELLO, E E-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41063155.0;PONTA GROSSA OSORIO, C E GAL-EF M;PONTA GROSSA OSORIO, C E GAL-EF M;Ponta Grossa;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41063155 PONTA GROSSA PONTA GROSSA OSORIO, C E GAL-EF M
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41056264.0;TELEMACO BORBA JARDIM ALEGRE, C E-EF M PROFIS;TELEMACO BORBA JARDIM ALEGRE, C E-EF M PROFIS;Telêmaco Borba;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41056264 TELEMACO BORBA TELEMACO BORBA JARDIM ALEGRE, C E-EF M PROFIS
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41056574.0;IMBAU TANCREDO NEVES, C E PRES-EF M PROFIS;IMBAU TANCREDO NEVES, C E PRES-EF M PROFIS;Telêmaco Borba;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41056574 TELEMACO BORBA IMBAU TANCREDO NEVES, C E PRES-EF M PROFIS
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41067029.0;GRACILIANO RAMOS, E E-EF;GRACILIANO RAMOS, E E-EF;Santa Helena;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41067029 TOLEDO SANTA HELENA GRACILIANO RAMOS, E E-EF
edital1102023_gsseed.pdf;Edital de Prorrogação de Consulta Pública;Edital n.º 110/2023 – GS/SEED;2023-11-30;1;41068688.0;TOLEDO JOAO ARNALDO RITT, C E-EF M;TOLEDO JOAO ARNALDO RITT, C E-EF M;Toledo;prorrogacao_consulta_publica;consultada;2024.0;Prorrogação da consulta pública nas instituições elencadas.;41068688 TOLEDO TOLEDO JOAO ARNALDO RITT, C E-EF M
edital1122023_gsseed_expansao.pdf;Edital de Expansão e Convocação;Edital n.º 112/2023 – GS/SEED;2023-12-01;1;41136276.0;VILA MACEDO, C E-EF M PROFIS;VILA MACEDO, C E-EF M PROFIS;Piraquara;expansao_consulta_publica;consultada;2024.0;Convocação para consulta pública de expansão do programa.;41136276 AMN PIRAQUARA VILA MACEDO, C E-EF M PROFIS
edital1122023_gsseed_expansao.pdf;Edital de Expansão e Convocação;Edital n.º 112/2023 – GS/SEED;2023-12-01;1;41018800.0;LEO KOHLER, E E PROF-EF;LEO KOHLER, E E PROF-EF;Terra Boa;expansao_consulta_publica;consultada;2024.0;Convocação para consulta pública de expansão do programa.;41018800 CIANORTE TERRA BOA LEO KOHLER, E E PROF-EF
edital1122023_gsseed_expansao.pdf;Edital de Expansão e Convocação;Edital n.º 112/2023 – GS/SEED;2023-12-01;1;41076354.0;FOZ DO IGUACU CARLOS DRUMMOND DE;FOZ DO IGUACU CARLOS DRUMMOND DE;Foz do Iguaçu;expansao_consulta_publica;consultada;2024.0;Convocação para consulta pública de expansão do programa.;41076354 FOZ DO IGUACU FOZ DO IGUACU CARLOS DRUMMOND DE
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41025318.0;ALBERTO SANTOS DUMONT, C E-EF M PROFIS;ALBERTO SANTOS DUMONT, C E-EF M PROFIS;Apucarana;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;APUCARANA APUCARANA 41025318 ALBERTO SANTOS DUMONT, C E-EF M PROFIS
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41025806.0;JOSE DE ANCHIETA, C E PE-EF M PROFIS;JOSE DE ANCHIETA, C E PE-EF M PROFIS;Apucarana;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;APUCARANA APUCARANA 41025806 JOSE DE ANCHIETA, C E PE-EF M PROFIS
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41026055.0;OSMAR GUARACY FREIRE, C E-EF M P;OSMAR GUARACY FREIRE, C E-EF M P;Apucarana;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;APUCARANA APUCARANA 41026055 OSMAR GUARACY FREIRE, C E-EF M P
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41026152.0;POLIVALENTE C DOMINGOS SILVA,C E-EFMP;POLIVALENTE C DOMINGOS SILVA,C E-EFMP;Apucarana;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;APUCARANA APUCARANA 41026152 POLIVALENTE C DOMINGOS SILVA,C E-EFMP
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41164920.0;IRONDI MANTOVANI PUGLIESI, C E-EF M;IRONDI MANTOVANI PUGLIESI, C E-EF M;Apucarana;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;APUCARANA ARAPONGAS 41164920 IRONDI MANTOVANI PUGLIESI, C E-EF M
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41027370.0;ROSA D CALSAVARA, C E-EF M PROFIS;ROSA D CALSAVARA, C E-EF M PROFIS;Apucarana;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;APUCARANA CAMBIRA 41027370 ROSA D CALSAVARA, C E-EF M PROFIS
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41122801.0;ALBERTO KRAUSE, C E PROF-EF M;ALBERTO KRAUSE, C E PROF-EF M;Almirante Tamandaré;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;AREA METROP. NORTE ALMIRANTE TAMANDARÉ 41122801 ALBERTO KRAUSE, C E PROF-EF M
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41124669.0;IVAN F DO AMARAL FILHO, C E-EF M PROF;IVAN F DO AMARAL FILHO, C E-EF M PROF;Campina Grande do Sul;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;AREA METROP. NORTE CAMPINA GRANDE DO SUL 41124669 IVAN F DO AMARAL FILHO, C E-EF M PROF
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41126122.0;JOAO R DE CAMARGO, C E-EF M PROFIS;JOAO R DE CAMARGO, C E-EF M PROFIS;Colombo;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;AREA METROP. NORTE COLOMBO 41126122 JOAO R DE CAMARGO, C E-EF M PROFIS
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41373456.0;OSCAR J D P E SILVA, C E-EF M;OSCAR J D P E SILVA, C E-EF M;Pinhais;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;AREA METROP. NORTE PINHAIS 41373456 OSCAR J D P E SILVA, C E-EF M
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41150902.0;PLANTA DEODORO, C E-EF M;PLANTA DEODORO, C E-EF M;Piraquara;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;AREA METROP. NORTE PIRAQUARA 41150902 PLANTA DEODORO, C E-EF M
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41158806.0;ROCHA POMBO, C E-EF M;ROCHA POMBO, C E-EF M;Araucária;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;AREA METROP. SUL ARAUCÁRIA 41158806 ROCHA POMBO, C E-EF M
edital1142023_gsseed_ccm.pdf;Resultado de Consulta Pública;Edital n.º 114/2023 – GS/SEED;2023-12-06;1;41124014.0;JUVENTUDE DE SANTO ANTONIO, C E-EF M;JUVENTUDE DE SANTO ANTONIO, C E-EF M;Balsa Nova;aprovacao_consulta_publica;aprovada;2024.0;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.;AREA METROP. SUL BALSA NOVA 41124014 JUVENTUDE DE SANTO ANTONIO, C E-EF M
