codigo_inep;nome_escola;municipio;ano;civico_militar;status_historico;ano_inicio_ccm;ano_fim_ccm;evidencia_inicio;evidencia_status;nivel_confianca;observacao
41092694;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41092694;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41092694;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41092694;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41092694;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41092694;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41092694;ISIDORO DUMONT E E CM IREF;Itapejara d'Oeste;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41093666;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41093666;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41093666;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41093666;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41093666;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41093666;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41093666;SAO JOAO BOSCO C E CMEF M P;Pato Branco;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 3 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41099133;OLAVO BILAC C EEF M N PROFIS;Cantagalo;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2020.;CONFIRMADO;
41099133;OLAVO BILAC C EEF M N PROFIS;Cantagalo;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2021.;CONFIRMADO;
41099133;OLAVO BILAC C EEF M N PROFIS;Cantagalo;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2022.;CONFIRMADO;
41099133;OLAVO BILAC C EEF M N PROFIS;Cantagalo;2023;NAO;NAO_CCM_EM_CONSULTA;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Escola convocada para consulta pública no ano de 2023, porém sem homologação de resultado favorável nos editais oficiais analisados (comunidade votou pela manutenção do modelo tradicional).;CONFIRMADO;
41099133;OLAVO BILAC C EEF M N PROFIS;Cantagalo;2024;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41099133;OLAVO BILAC C EEF M N PROFIS;Cantagalo;2025;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41099133;OLAVO BILAC C EEF M N PROFIS;Cantagalo;2026;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41099940;CESAR STANGE C EEF M;Guarapuava;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2020.;CONFIRMADO;
41099940;CESAR STANGE C EEF M;Guarapuava;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2021.;CONFIRMADO;
41099940;CESAR STANGE C EEF M;Guarapuava;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2022.;CONFIRMADO;
41099940;CESAR STANGE C EEF M;Guarapuava;2023;NAO;NAO_CCM_EM_CONSULTA;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Escola convocada para consulta pública no ano de 2023, porém sem homologação de resultado favorável nos editais oficiais analisados (comunidade votou pela manutenção do modelo tradicional).;CONFIRMADO;
41099940;CESAR STANGE C EEF M;Guarapuava;2024;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41099940;CESAR STANGE C EEF M;Guarapuava;2025;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41099940;CESAR STANGE C EEF M;Guarapuava;2026;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41100689;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41100689;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41100689;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41100689;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41100689;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41100689;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41100689;LENI MARLENE JACOB C E CM PROFAEF M P;Guarapuava;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41101006;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41101006;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41101006;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41101006;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2023;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2023. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41101006;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2024;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Sem menção em editais nos autos para o ano de 2024. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41101006;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2025;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2025 cuja vigência foi fixada apenas a partir de 01/01/2026.";CONFIRMADO;
41101006;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2026;SIM;CCM_ATIVO_IMPLEMENTADO;2026;NAO_CONSTA;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026);Início formal da gestão cívico-militar em 01/01/2026 conforme edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2026).;CONFIRMADO;
41105176;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41105176;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41105176;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41105176;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41105176;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41105176;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41105176;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 2 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41122801;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41122801;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41122801;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41122801;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41122801;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41122801;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41122801;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1142023_gsseed_ccm.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41122836;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41122836;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2021. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41122836;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2022. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
41122836;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2023;NAO;NAO_CCM_EM_CONSULTA_PREPARATORIA;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Escola operando na rede regular estadual; participou de consulta pública de adesão em 2023 cuja vigência foi fixada apenas a partir de 01/01/2024.";CONFIRMADO;
41122836;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2024;SIM;CCM_ATIVO_IMPLEMENTADO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Início formal da gestão cívico-militar em 01/01/2024 conforme edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024).;CONFIRMADO;
41122836;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2025;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41122836;EMILIA BUZATO C E CM EF M PROFIS;Campo Magro;2026;SIM;CCM_ATIVO_CONTINUIDADE;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);"Gestão cívico-militar em continuidade regular; sem publicação de ato de revogação, exclusão ou encerramento.";CONFIRMADO;
41122860;FLORIPA TEIXEIRA DE FARIA C EEF M PROF;Almirante Tamandaré;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2020.;CONFIRMADO;
41122860;FLORIPA TEIXEIRA DE FARIA C EEF M PROF;Almirante Tamandaré;2021;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2021.;CONFIRMADO;
41122860;FLORIPA TEIXEIRA DE FARIA C EEF M PROF;Almirante Tamandaré;2022;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Sem documentos nos autos para o ano de 2022.;CONFIRMADO;
41122860;FLORIPA TEIXEIRA DE FARIA C EEF M PROF;Almirante Tamandaré;2023;NAO;NAO_CCM_EM_CONSULTA;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;Escola convocada para consulta pública no ano de 2023, porém sem homologação de resultado favorável nos editais oficiais analisados (comunidade votou pela manutenção do modelo tradicional).;CONFIRMADO;
41122860;FLORIPA TEIXEIRA DE FARIA C EEF M PROF;Almirante Tamandaré;2024;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41122860;FLORIPA TEIXEIRA DE FARIA C EEF M PROF;Almirante Tamandaré;2025;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41122860;FLORIPA TEIXEIRA DE FARIA C EEF M PROF;Almirante Tamandaré;2026;INDETERMINADO;INDETERMINADO_CONSULTA_SEM_HOMOLOGACAO;INDETERMINADO;NAO_CONSTA;NENHUMA_APROVACAO_DOCUMENTADA;"Consulta pública realizada não foi homologada nos editais oficiais analisados; comunidade escolar rejeitou o modelo ou quórum não foi atingido.";CONFIRMADO;
41123212;ROSA F JOHNSON E E CM PROFA EF;Almirante Tamandaré;2020;INDETERMINADO;INDETERMINADO_SEM_DOCUMENTO_NO_PERIODO;2024;NAO_CONSTA;edital1222023_gsseed_prot214105004_ccm_resultado_processo_consulta_publica.pdf, p. 1 (Vigência expressa fixada a partir de 01/01/2024);Sem menção em editais nos autos para o ano de 2020. Conservadoramente mantido como INDETERMINADO conforme diretriz metodológica.;CONFIRMADO;
